5527991,993,993,116,2,0,0
5527991,997,997,115,3,0,0
5527991,1000,1000,114,4,0,0
5527991,1010,1010,108,5,0,0
5527991,1014,1014,105,6,0,0
5527991,1024,1024,56,7,1,0
5527991,1035,1035,4,8,1,0
5527991,1049,1049,1,9,0,0
5527992,1057,1057,124,1,0,0
5527992,1059,1059,121,2,0,0
5527992,1061,1061,120,3,0,0
5527992,1063,1063,118,4,0,0
5527992,1066,1066,116,5,0,0
5527992,1070,1070,115,6,0,0
5527992,1073,1073,114,7,0,0
5527992,1077,1077,112,8,0,0
5527992,1080,1080,111,9,0,0
5527992,1083,1083,110,10,0,0
5527992,1087,1087,108,11,0,0
5527992,1090,1090,106,12,0,0
5527992,1093,1093,105,13,0,0
5527992,1103,1103,56,14,1,0
5527992,1114,1114,4,15,1,0
5527992,1127,1127,1,16,0,0
5527994,1365,1365,149,1,0,0
5527994,1370,1370,190,2,0,0
5527994,1377,1377,145,3,0,0
5527994,1383,1383,143,4,0,0
5527994,1389,1389,140,5,0,0
5527994,1394,1394,188,6,0,0
5527994,1397,1397,138,7,0,0
5527994,1400,1400,137,8,0,0
5527994,1403,1403,136,9,0,0
5527994,1407,1407,134,10,0,0
5527994,1410,1410,133,11,0,0
5527994,1414,1414,131,12,0,0
5527994,1417,1417,129,13,0,0
5527994,1420,1420,128,14,0,0
5527994,1423,1423,127,15,0,0
5527994,1429,1429,124,16,0,0
5527994,1470,1470,4,17,1,0
5527994,1481,1481,1,18,0,0
5527997,250,250,149,1,0,0
5527997,255,255,190,2,0,0
5527997,262,262,145,3,0,0
5527997,268,268,143,4,0,0
5527997,274,274,140,5,0,0
